 	oxsm_fc	oxsm_bh	
Rabep2	-0.6253462320093038	0.1681511261766974	
Elp2	-1.224150392224776	0.00001615247260587107	
Prkag2	-1.0565832853605908	0.00008850397098840207	
Gne	-0.724039256522949	0.010753971638700885	
Itfg2	-0.10018106115355715	0.08597728453995004	
Fubp1	-0.6202137810413241	0.19355336691393088	
Lrrfip2	-0.6310069831314528	0.02905880988575508	
Spryd4	-0.8004971534429332	0.05049348555960922	
Eif3h	-0.5793095897971231	0.009615511012886064	
Gcsh	4.238430581787445	2.1170459170781682e-8	
Ankrd54	-0.9257938003020164	0.0016361811804721516	
Strbp	-0.38138340786770225	0.7323828513547973	
Cecr5	-0.20438280787133534	0.3033627977219509	
Rrp9	-0.41334535888414226	0.9848913406449314	
Dnajc9	-0.41104605472142974	0.9403034479524447	
Taf5l	-0.286170720805025	0.04985216591009491	
Ascc2	-0.4271785464590039	0.7940839771918057	
Cisd1	0.23597448783772093	0.014033519188327417	
Dnajc17	-0.4908911369570271	0.2305697107166662	
Dr1	-0.5882070201745833	0.03540032364799027	
Dtnbp1	-0.43025342833496155	0.8171127470637698	
Ash2l	-0.5781563858097463	0.09512392259511925	
Kiaa2013	-0.7724621887776076	0.006801836299240998	
Sh3d19	-0.6156495676877966	0.021062112266655077	
Gorasp1	0.016533210569164007	0.08377212745756914	
Zfand2b	-0.6462391754632232	0.3166662908660681	
Erlin1	0.4579011738468691	0.00660070757588926	
Crtc3	-0.4704201384946373	0.43598259822400787	
Tmem98	-0.20726514987507785	0.076278070698623	
Pomgnt1	-0.6022008432942074	0.15708079291967142	
Rabif	-0.46068753623524644	0.6392189165009711	
Golm1	-1.003699457953494	0.0006708631937721184	
Trex1	-0.20088001128784855	0.07860911165380233	
Yif1a	0.5161712780202601	0.0017732512105344924	
Ajuba	0.18354614580344522	0.001262166780530804	
Dap	-0.21578138316947149	0.0162069756916281	
Pex16	-0.23785864166426685	0.27426467391179526	
Vps36	-0.5108740709668799	0.3429903806184639	
Creld1	-0.6326731416609745	0.6776240112727394	
Tmem205	1.377198834736123	0.01606835542454686	
Dus3l	-0.21770824191758734	0.24472956775514756	
Lnx2	-0.9825357761311814	0.0002560891097389559	
Uxs1	0.1105819869213302	0.00018742172092226406	
Osbpl1a	-0.43939312014766146	0.8212250897865683	
Mtmr4	-0.5693770575264314	0.29856931952480886	
Wrnip1	-0.36516643499178353	0.5132559719197979	
Pip4k2c	-0.7700862739484473	0.03536166083459584	
Basp1	-1.4765271702847411	0.00008057672927720374	
Brdt	-0.5466711996452702	0.020978145773677483	
Dcp1a	-0.8198034005303432	0.003241963926407231	
Wasl	-0.31316635030291945	0.34864679621473327	
Egln1	-0.4558795925088864	0.3222360822973772	
Baz2a	-0.1652063246797875	0.4514723377602441	
Ipo9	-0.4618369470340443	0.379273033181812	
Rbm5	-0.47882337844429057	0.28887386175376256	
Synpo2	-1.7353939266700373	0.021382313423290923	
Atl3	1.2660166172422738	0.000022136056042809678	
Asl	-0.635767168448515	0.21485874335627872	
Atg13	-0.5790844143672433	0.007669722445133656	
Arrb2	-0.5321223510588091	0.2577222530922379	
Snx4	-0.3790050742469055	0.7671205896925847	
Thyn1	-0.11516686813511338	0.00013804995036122397	
Mtif2	-0.18965911147989448	0.16614178968562468	
Lrrc49	-0.5944261561786065	0.5086229325779098	
Rrp1b	-0.1841481533118052	0.035633973950648115	
Rnf126	-0.5690664639222559	0.45047933584062677	
Uckl1	-0.054112538402869594	0.06423274645579738	
Arhgap35	0.0712589118881944	0.004292563783685314	
Tbrg4	-0.2354507192754376	0.14945392392638404	
D6Wsu163e	-0.3568704960869517	0.6963341790805705	
Fam118a	-0.767800798124243	0.018826398002658423	
Uap1	-0.9092252575623707	0.07368257374669097	
Bag2	-0.4899738196527628	0.5279549242426574	
L2hgdh	-0.12276144488252788	0.28212369213017363	
Nln	-0.27371379976272353	0.10625593078629318	
Dera	-0.13359358084703263	0.0003438651423306097	
Rpn1	0.41271590826097676	0.010300424089716353	
Rmnd5b	-0.2480358636842901	0.09189022511720309	
Twf1	-0.35422535855441	0.092754656072755	
Mettl13	-0.1351655707646199	0.04195869916672825	
Prpf6	-0.05491024771219878	0.12593633411955274	
Ptgr1	-0.7471583631406616	0.01762618162087443	
Camk1	-0.2436562118969541	0.33318153726731425	
Ndufv1	-1.1002560464349609	0.000048625691822407477	
Rnf185	0.48036464454471167	0.03559159209052492	
Ythdf2	-1.1713474712310434	0.00041773091050708233	
Tmem63a	0.009298902191756983	8.73151156354954e-7	
Msantd4	-0.7129707707016619	0.06372085657132237	
Lzts2	-0.3958281840634516	0.8498361434102915	
Ppan	0.08208844503691365	0.01915316571224546	
Dnajc3	-0.5527735532004115	0.020940794858191943	
Lpgat1	0.33366364303983015	0.07191259574840594	
Atpaf2	-0.41629183056375463	0.9926922397490859	
Ptbp2	-1.1323406312191504	0.0007639018970485418	
Ttc1	-0.7175421086192147	0.0020676737535510288	
Fyttd1	-0.5243097333825143	0.46741689352620414	
Grhpr	-0.5419930862155602	0.4128083296808987	
Srgap2	-0.3778318891330399	0.4349789316658522	
B3galt6	0.08467180543580596	0.00004524727940677437	
Bmp2k	-0.386407171953595	0.8781245055478567	
Pcca	-0.2314948949031285	0.020207844198624172	
Tmlhe	-0.023616699990087867	0.191804882810672	
Dnajc24	-0.5870929808420405	0.24012363382740512	
Ugp2	-1.4008872925368483	0.02087796754291874	
Sh2b1	-0.6348835039557061	0.004148403313163528	
Slc35b2	-0.15973610771557636	0.1341778633559546	
Ndfip2	-0.684826531304257	0.4034183921075697	
Rab4b	0.04906406239934555	0.0009941257899811497	
Pofut1	0.028427313912191825	0.00001700224142904294	
Smarca5	0.20776644105790193	0.06450211189314206	
Lrp1	0.3828521110903223	3.639859260817936e-9	
Scpep1	0.1788439406001976	0.00011623136913454771	
Afg3l1	-0.05925933718350342	0.0011020014471848434	
Med28	-0.6127657733435112	0.014695437401741542	
Fdps	-0.22801089582469988	0.5025648009219689	
Wdr7	-0.3200802464195144	0.4368381293951111	
Fads1	0.5382202375459715	0.010581073438064135	
Msi2	-1.1849809497013588	0.000005289907269586604	
Ivns1abp	-1.5405095226341143	0.00015235809546789393	
Als2	-0.8342105865908914	0.0041061041874871475	
Gatad1	-0.13357412122944687	0.0015752045287474247	
Bicd2	-0.8834216862939622	0.02121847624463839	
Med6	-0.6155228669387689	0.004117495735809001	
Rab31	-0.28235561788948055	0.4218720458933895	
Eed	-0.6804245027921381	0.00004814363737849754	
Tardbp	-0.586773881592626	0.13304836236010156	
Hnrnpll	-0.5280953063770174	0.34156704347761924	
Lrch4	0.04913263955505154	0.1188737013259407	
Etfdh	-0.38900789041486333	0.7413314046410004	
Tubgcp2	-0.22535712011295672	0.012326291013943858	
Acaa1a	-0.14922960951456643	0.012017177819835025	
Coa7	-1.0760889915314638	1.3008820144000093e-7	
Klhdc4	-0.07350168359772194	0.024158550180731746	
Sh3bp4	0.05572386841524161	0.008396595625209429	
Exosc4	-0.48524832488502645	0.40880078023353067	
Rheb	-0.575936729152931	0.04308810095612277	
Ube2s	-0.4487915754437704	0.7103495993525935	
Fam115c	0.787414566128868	0.0000818829598668807	
Bcl7b	-0.7268428089270828	0.08254547149717131	
Tmco1	0.4852332788309329	0.058580417629561884	
Cog2	-0.6228107410968867	0.009001843710281341	
Sf3b3	-0.5134188277756234	0.1703192144006613	
Fam49b	-0.6163489417304938	0.0003329270422400668	
Ddx27	-0.5970786899312773	0.017875010346198355	
Tmem70	-0.8037812587672069	0.04983734337912533	
Alg1	0.7853507242330664	0.002666352822302506	
Rin1	0.21058663985163661	0.0004799377651050019	
Mrpl37	-0.44205431625172653	0.5882717363496279	
Tor1aip1	0.6284021836946764	0.017588856919240173	
Smtn	-0.7420520756618998	0.037065508739735964	
Mgat2	-0.5829332840188817	0.09348835749514454	
Chmp1a	-0.5401878630846664	0.09877707438601245	
Cryzl1	-0.3923762217481582	0.847996270250905	
Polr3f	-0.8836713838885565	0.0015898858896433807	
Pdia5	-0.6384556168212536	0.33231804892117167	
Imp3	-0.3040049183954167	0.4560331758722134	
Tnfaip8	0.42223675729068855	0.009300174489778792	
Macrod1	0.9271266406518488	0.000007828323375809619	
Dars	-0.1277746548615504	0.02438935913267245	
Traf7	-1.121548781942161	0.000018611541641587205	
Ssfa2	-0.9298520811193013	0.001472577918788826	
Ppp6r3	-0.5290394823440409	0.296720550085725	
Mthfd1	-0.3543722101072724	0.3619048004902455	
Fastkd2	-0.3661182628078318	0.8052601326249044	
Tubb6	-0.9981711684240739	0.02065320894277984	
Fam76a	-0.48913334510522916	0.6277040341426863	
Prmt3	-0.012928742899404383	0.0011339358904353034	
Pdk3	-0.32105276901345686	0.436535445454984	
Gmppa	-0.4959241855108681	0.1412151639433629	
Znf330	-0.2883361719507652	0.24288545243717677	
Clip1	-0.5783748658094164	0.02648376240160671	
Far1	0.032424663937342314	0.020478814823766886	
Frk	-0.699158393900072	0.04716524647995625	
Nelfcd	-0.620753709169598	0.016328199769586573	
Kctd10	-0.8868668759956745	0.00596159493085179	
Cdca7l	0.25983634250551957	0.0027340562504621596	
	-0.4759737943946142	0.3224581939131305	
Tmem132a	-0.6909542057612493	0.20255493645194295	
2-Mar	0.6320794324402325	0.0008856145682014942	
Riok1	-0.5338440309241342	0.056891747751435386	
Pycr2	-0.18631354904184005	0.036745324881734646	
Abhd14a	0.3144291734147295	0.00041984374791947276	
Lrrc59	0.3249775443065997	0.04161895886653805	
Chid1	0.0999640665696305	0.00005720091919916913	
Prkx	-1.52890570158485	0.0006001980325143134	
	-0.47655815718227745	0.6271117924993106	
Smek2	-0.36033246307438355	0.4009793026231765	
Pdia6	-0.6725146796317987	0.005483770382445863	
Pde2a	1.1255071988489787	0.011233691241197392	
Kif2c	-0.6436605065285174	0.12143377651653475	
Prpf3	-0.303497421398339	0.565065070571094	
Plrg1	-0.45491894713150877	0.47341515301759224	
Pycr1	1.0436727324286028	0.00038695903859972057	
Prmt7	-0.42679503937950924	0.9081055508610568	
Ubxn1	-0.4974795055728508	0.41827022658859114	
Spdl1	-0.49484304048943384	0.22004287536795197	
Ggact	-0.737336166045478	0.019790026626604718	
Dbr1	-0.5490355093335569	0.03959619480846429	
Blvrb	0.677780687107983	3.333264217542092e-8	
Sf3b5	-0.5496962663620186	0.5229139732389826	
Wbp11	-0.28219024382845775	0.15484721968698262	
Sirt1	-0.9414851826566113	0.002011563491536057	
Polr2h	-0.8278233795226831	9.237394563453561e-7	
Trpm7	0.624879608810101	0.0006952220463838013	
Stard13	-0.4466593541448149	0.5962373162012411	
Camk2g	-0.4278072656153319	0.9129074285116798	
Tom1l1	-1.1019984990197922	0.009026214908816452	
Tgs1	-1.0933339817797008	0.0003762527045960828	
Glrx2	-0.41697607351658394	0.9928296957704189	
Gprc5b	-0.7358703109975918	0.00022580972701347532	
Mto1	-0.3958082579265616	0.6836152365722235	
Tcf7l2	0.24486809581389496	0.07575264797035634	
Cic	-0.461845240917366	0.6477519469917281	
Xpo5	-0.41861155868195155	0.9760126230448306	
Rtn4ip1	-0.13973108325375505	0.11765978838343376	
Med15	-0.531995804336067	0.17481700076627538	
Rad51c	-0.04488011841840796	0.16979453081631998	
Wac	-0.7207196617111036	0.05667554813725662	
Letmd1	0.03474621795741157	0.000047341812543365904	
Mpi	-0.5160827140847365	0.4037140665104036	
Slc12a6	-0.36742851625493916	0.583854081223639	
Spred1	-0.4201290961795665	0.956344540784719	
Mrps2	0.025036352269395563	0.035571415297058734	
Xrcc4	-0.35576035466983824	0.5401945202717018	
Rnf31	-0.4998847969346767	0.22934171297920566	
Smc6	-0.30968008986928813	0.4417222070918127	
St5	0.10857206463421362	0.030842704090356714	
Cers2	0.3067592151600697	0.038547030381316995	
Tram2	0.8057803808604831	0.0034823204986759435	
Xpo6	-0.7310863785844326	0.0011100123305130642	
Ppp2r2d	-0.4496983176410033	0.6275868289407627	
Trps1	-0.1678338364931434	0.052630636443706226	
Atad3	0.053949197391832744	0.05318532795401235	
Med1	-0.5926109502924705	0.0025147048743510607	
Taldo1	-0.47556662899147684	0.37738333753144215	
SERPINB12	-1.048003457181925	0.1323788581920839	
GSDMA	-1.0767901866732252	0.14753334939306978	
Hnrnpab	-0.586804468661663	0.07527073814773352	
Myo5a	-0.005433269333350349	0.000006191115606139133	
Sec14l2	-3.1059373502137326	0.00026299019020803807	
Wdr77	-0.7869415979144246	0.002471096636219494	
Ctu1	-0.2242239073744591	0.33572685113506445	
Mcoln1	0.30715396265739175	0.00417667953944472	
Ghdc	0.3796989187680283	0.10916826616077493	
Slc33a1	0.7641517030834769	0.03843557267562184	
Ophn1	0.41067824028779143	0.00019728061963720725	
Thumpd1	-0.23104338722320591	0.02677610701413931	
Nrbp1	-0.9356266077638243	0.0003513304224942386	
Dhrs7b	0.21983570120326779	0.017325675697476	
Derl1	0.3090920369446538	0.05622493753297293	
Rfc4	-0.4786570508774933	0.47424022333191884	
Apobec3	-0.3109635176945382	0.49902291547050875	
Def8	-0.27348171094634643	0.21471440806071224	
Atg5	-0.6148054566854817	0.0007255230703436771	
Ifitm2	0.10062043888414783	0.016369938471758324	
Cdk9	-0.2991595748881094	0.5468755897104862	
Mpst	-0.41393835900392034	0.9952417623167663	
Stoml2	-0.9370702049837537	0.00004283394777629726	
Pacsin3	-1.21940533824246	0.00019805320491070565	
Mvd	-0.0773717698143793	0.22248281739015846	
Psip1	-0.2438424527904434	0.43131239563167034	
Rpp25l	-0.4514411777558202	0.639723327168495	
Psmd6	-0.5182586504159259	0.12397530911296546	
Rap1b	-0.2546923985305689	0.29990317539911693	
Klhl22	-0.7940911510585152	0.6784284563105566	
Map4k3	-0.423114058161403	0.943619431949577	
Cdc26	-1.0387477632622477	0.010766796029486844	
Homer3	-0.6761532884104904	0.08168955119974378	
Sfxn1	0.4062006888661016	0.0009642587230929877	
Smarcd2	-0.07171317619334637	0.00008730565802789374	
Adi1	-0.01528712572602537	0.018931120984265856	
Stard4	-0.5048409717820589	0.7796094183850704	
Acy1	-0.3662188476647472	0.3424024057536333	
Lims1	-0.30694499400348385	0.016527390999499125	
Gorasp2	-0.6021112647217977	0.011199431257814918	
Eif3m	-0.6389854994119357	0.03730507817772978	
Nxf1	-0.3238075337276375	0.06314814227800641	
Hadhb	-0.2806310954816055	0.1324113653284219	
Trabd	0.2830859344135461	0.01302080788522349	
Actr3	-0.44697642083789013	0.5384991867952381	
Errfi1	-2.3063974225895225	0.000002971868720418877	
Pdxdc1	-0.5902528414231998	0.2243327753048764	
Ufsp2	-0.22872177380660202	0.10059192660585119	
Arfgap2	-0.2702425891577029	0.3416666161285392	
Usp11	-0.37425767818369104	0.6838137890672954	
Nono	-0.6018852830179849	0.01238410922664534	
Pls3	-0.4979263624156406	0.6082271454416363	
Rragc	-0.7475179058784401	0.01016047048576256	
Med24	-0.5068929295155649	0.009999684611897581	
Psat1	-0.08035140744242061	0.010235875013534252	
Tab2	-0.4673227651535142	0.5549264265088594	
Rtfdc1	-0.3487347940431208	0.41642324368853095	
Hagh	-0.7503441549021169	0.00014064508083059513	
Vwa5a	-0.2030146401107159	0.005764244031044765	
Unc45a	-0.6139199728379785	0.01638199418726978	
Me2	-0.723308482046863	0.12279995517087061	
Tmed9	-0.013192268192770853	0.10274093762151625	
Rbm10	-0.3140208271320376	0.24861487691411474	
Rbm10	-0.3507128774739548	0.56816663304197	
Stk24	-0.46145136635812495	0.33110271179605555	
Aco2	-0.32006292278276793	0.22594410042290022	
Emc3	0.37640322063893955	0.03574829106454622	
Dctn2	-0.4780078639077749	0.6246902314328302	
Cmas	-0.4559436852075046	0.8044257774058124	
Dpp3	-0.6986883048253225	0.0019995299735488673	
Hars2	-0.28365288404011746	0.1312622249924677	
Rab28	-0.1256558510868293	0.005288106800959153	
Ciao1	-0.5865740707015681	0.051240617503670594	
Prpf19	-0.4606239004774315	0.6083339939628905	
Nampt	-0.3598349264182335	0.2575524388666391	
Lactb2	-0.14170924467027995	0.13481582222888136	
Rnf34	-0.5741796636151146	0.3129475805412771	
Ppif	-1.0371260488149654	0.00003201145339051223	
Ngrn	-0.5698116326842997	0.002293472532256219	
Adprm	-0.5046213959885083	0.15462587901802716	
	0.6420032165786366	0.003686926863392548	
Dnajb11	-0.3385621552655189	0.35671292348802536	
Triobp	-0.42859760487058535	0.7616976582173627	
Itfg1	-0.19358888770339577	0.014371156140647032	
Mlf2	-0.03130256899404058	0.11418127962604856	
Gak	-0.46846193343056514	0.09595446349244734	
Znf639	-0.3640402003796017	0.7545879764964031	
Haus8	-0.9523131409137946	0.00030513439571282816	
Dhrs1	-0.6144419186495429	0.09036574721222039	
Hibadh	0.4674203786558032	0.002438814502404163	
Gmpr2	-0.6330967234881435	0.057720808795574514	
Rsl24d1	-0.6186913162164395	0.06730295244532322	
Cds2	0.32540043786621314	0.06880191557254939	
Eif2s2	-0.45561489455999366	0.7628990654909891	
St13	-0.6750169525911316	0.06057502921998178	
Nmd3	-0.04682459459537389	0.19954550768950782	
Elp5	-0.6388523574804226	0.003680203970574629	
Mcrs1	-0.03834792815753083	0.09417148865608063	
Dnttip1	-0.513733354984973	0.4466952552692241	
Dhrs4	-0.8209633385980013	0.03175802671536748	
Mat2b	-0.307180942137571	0.069679540069011	
Cstf1	-0.5795467189211917	0.12183551476078612	
Ndufa10	-0.7199912548130165	0.10332787276651137	
Etfa	-0.02812068602160142	0.0015292612077573266	
Eif2b1	-0.3951148956666513	0.8985392303496026	
Ddah2	-1.6758868736067627	0.0004309240806510614	
Eif2b2	-0.7499696446469323	0.012882904846872696	
Abcf2	-0.16828666797985345	0.2362869157573261	
Rtcb	-0.598509571917962	0.0077528856635701825	
Usp16	-0.4093767988200089	0.9284262522684775	
Tnpo2	-0.5723030335293446	0.039827377127219794	
Ttc5	-0.8698032994137977	0.0009447333960835321	
Gnl2	-0.40278601509287854	0.8289847843984862	
Ptdss1	0.25727947750415486	0.015114579374971326	
Znf672	-0.1340287608669298	0.009846893678629108	
Sh3bp5l	0.007163000470957518	0.004645591032184495	
Clcc1	0.386892352499006	0.025034566794251728	
Znf281	-0.07219860721261374	0.00014986518162151316	
Cstf3	-0.15815542672613303	0.18741167093693867	
Hgs	-0.7670131397922921	0.0002543007299587893	
Clp1	-0.5892288841765189	0.00793388786255967	
Cttnbp2nl	-1.5352328353248368	9.38074201605478e-7	
Fuca1	-0.8373874175101703	0.14496072863397536	
Rcbtb2	-0.4437918592500104	0.8433472067136557	
Nus1	-0.33486773831237426	0.7592454656035158	
Pwp1	-0.9022360062300906	0.0009801649511347592	
Cdk5rap3	-0.7135160072733937	0.010949374089195071	
Tada1	-0.3441395151555779	0.39828355300288104	
Dohh	-0.7629436087924578	0.010829176951103218	
Grpel1	-0.4629143058060371	0.46056415421828617	
Mbip	-0.5178762778194257	0.020223440231944417	
Ccdc23	-0.570973742364139	0.32082215516984747	
Abhd12	0.8077149312243609	0.0037090914854160887	
Mmadhc	-0.7539795184405835	0.020677259462757818	
Psph	0.256180987510482	0.12880311397615246	
Ankrd10	-0.6633531792154128	0.01921391330051196	
Park7	-0.6280013551440607	0.2982601089729386	
Mmtag2	-0.6351294188868856	0.22883684330028192	
Ndufs5	-0.7797378024139798	0.08877365026470382	
Gins4	-0.3682393667011145	0.6919475462899601	
Fars2	-0.08913116830556957	0.011001592385681923	
Rwdd2b	-0.5714233757113268	0.18721557603581274	
Lias	-0.5903420538978832	0.02344698607234608	
Coa5	0.6117463621428989	0.11097891872928965	
	-0.07940085051074544	0.12347888894058923	
Pstpip2	-1.2979490147665098	2.491088310752964e-7	
Rnps1	-0.5712724165529526	0.01180143146183209	
Hspa14	-0.668377978075391	0.026209531950965693	
Nck1	-1.0057781244702055	0.00006616415239143614	
Epdr1	0.21129513112678663	0.007924913859115385	
Dnaja3	0.055296427242896004	0.0000363175328302623	
St7	0.5693534974760897	0.018574936308955178	
Mtfr1	-0.5357959489783775	0.22789474342072633	
Tm2d1	-0.3670174513202833	0.6172659887420393	
Txnrd3	-0.27460393679336964	0.45591558354573963	
Nasp	-1.1619041730997057	0.00756010343135678	
Wdr6	-0.21434310196817777	0.05203548825978932	
Gtpbp4	0.048223756330956775	0.09818626281668325	
Ddx50	-0.4185028034593529	0.9710192234896896	
Adrbk1	-0.0026299319446568656	0.0005352123756276376	
Rassf1	-0.35988330793563444	0.6757555238875387	
Kars	-0.34847425816164573	0.307775295412629	
Pccb	-0.3175511989660666	0.11597504557553007	
Brap	-1.16784558528138	0.000028974227981718686	
Gigyf1	-0.2582405850896816	0.17191971474661782	
Slc12a9	-0.4364639338934767	0.8673943343595334	
Srrt	-0.6070502919412294	0.054072321751540364	
Mccc1	0.054935230887768235	0.0006633552255220581	
Ehbp1l1	-0.5671728521391433	0.034923949277316756	
