 	mecr_fc	mecr_bh	
Crtc2	-0.05575153978226346	0.5849563156811949	
Rars2	0.1293090657658985	0.04892636467670021	
Tatdn3	0.3304726529975734	0.003027217130567966	
Isg20l2	0.04198106137585546	0.4142000814571441	
Ddb1	-0.046734560474280325	0.47688620223160344	
Brms1l	0.2787240227873527	0.000021290389064948544	
Uevld	-0.2574560870148035	0.10028868068894632	
Mast3	-0.49863050794623354	0.0004987357181572006	
Vars2	0.3980553161171705	0.0007596954892036543	
Rnf149	0.2616464590956679	0.00039174983457944515	
Zmym5	0.06696950090162478	0.4592837504264657	
Fam160a2	-0.10162370113623305	0.2571146550937062	
Fam193b	-0.6035711824387958	0.000005834880226260663	
Sec24a	-0.29495742626223265	0.00004602286066874774	
Ctu2	-0.008048909467107254	0.8766989330804557	
Rnf40	-0.17063898503873473	0.0032995884008176026	
Gse1	-0.2754526039005375	0.0525072638788444	
Fam117b	-0.30360571914122153	0.008717309803409167	
Mier2	-0.2351641439453064	0.052643176259582695	
Ulk3	-0.2625227106478072	0.14555727152964254	
Lmf1	1.005948120436951	0.002966946473275956	
Wdr62	0.36084321323473856	0.011299548896172677	
Prmt9	0.006568706415108834	0.9337403274399826	
Hectd3	-0.22970466852199217	0.03619332385788217	
Xxylt1	0.9860136333932734	0.0027184163127048173	
Yrdc	-0.14230516236219845	0.24548756152741238	
	-0.11170198409354616	0.6282093344838363	
Gtpbp6	0.5423533163357185	0.013246599308174054	
Esyt1	-0.8165910572017226	0.02199215136123771	
Fbxo7	0.004873375983343684	0.9682233733306631	
Col5a2	0.5064718586836916	0.000420934567210189	
Lbr	0.8791967773071528	0.021922190192749838	
Trip13	0.10826339567240661	0.05897772616443431	
Spc25	0.13532251809029333	0.08921118923781217	
Qrich1	0.43657308434509184	4.640304557040991e-7	
Tbrg1	0.6608909257052847	0.0008995785938551541	
Tmem109	0.15726881176723043	0.47827892697692537	
Mif4gd	0.31851774877861877	0.0012803530988674595	
Foxk2	-0.1829380214226037	0.04783474666073591	
Otulin	-0.14939134243891308	0.0009875552643971023	
Ttll12	-0.21061614493345263	0.05694457354509173	
Trafd1	-0.46485151828789406	0.006995974179893952	
Wdr41	0.12328560025984757	0.10903113449645754	
Yipf3	-0.012745131546382403	0.8213833621692351	
Hgsnat	0.042770945907407584	0.6050334229811125	
Mex3d	-0.38369924775100944	0.0012606218165464023	
	-0.832502834514011	0.000002440127305872888	
Ube2z	-0.1635006666359027	0.033293957482879395	
Puf60	0.01688901063513763	0.7299125177166935	
Znhit6	0.2708728640624444	0.00040156451247781656	
Frmd8	-0.3004012582982788	0.010972350850372502	
Nom1	0.49039577490150793	0.038860510768931524	
Zyg11b	-0.05181461988162403	0.49274215207940364	
Gpatch11	-0.38064425567427207	0.000013552309493660702	
Rrp36	0.1593852157628673	0.2036479734095589	
Nt5c3b	0.19633082219374626	0.07013014511263077	
Trmt10c	0.24109322067926062	0.13631888491608538	
Kmt2e	0.17235312703738717	0.16657032605861424	
Nat9	0.24954956024198607	0.00252950674324656	
Eif3j1	0.026228251757946356	0.5622253267823468	
Wdr19	0.07578656216743367	0.26317103629338884	
Alg10b	0.1927371504567548	0.5414401168307378	
Lrrc58	-4.923175589620991	9.987267236669275e-8	
Hdhd2	0.3632991028904649	0.00023192006763597418	
Fam195b	-0.1515296020871696	0.0005588234505617205	
Rreb1	-0.1144637379366151	0.24753285907130454	
Dip2b	0.2929524334664426	0.00016551389395232202	
Spg11	-0.03217500170369952	0.3512269989042816	
Nt5dc3	-0.3154558487922856	0.00020794626543960585	
Tnrc6c	-0.029603192900719996	0.8591452695519974	
Lrrk1	0.5603281041463596	0.004643348323904214	
Dab2ip	-0.25725673491221834	0.0209097696489018	
Gfod1	0.05288488236403992	0.564850128591252	
Snx27	-0.23907670576616488	0.000042699666462511866	
Mier3	-0.07591854749000353	0.18140127981735088	
Zswim8	-0.05619601134804378	0.11039752774865273	
Tmed8	-0.446427929649272	0.001284999171627364	
Aak1	0.4080064292373013	0.0029042058388951066	
Ndst1	0.8281354534732039	0.000005299765555505988	
Dopey2	0.3146566624695128	0.0011674249565424971	
Mtcl1	0.3786888592370953	0.0000849223624349348	
Pdap1	0.23016852656980016	0.0092258629543019	
D2Wsu81e	0.184100379617	0.08376310958300354	
Babam1	0.10901454193946668	0.12074007246202824	
Arhgap17	-0.4407575013615839	0.00029732345363652407	
Mettl14	0.3487183331860338	0.00035823770690775257	
Dtx3l	1.6184760300039243	0.000514970486612384	
Ndufb6	-0.1540694820148841	0.07356649843860465	
Rnf10	0.16219551914741642	0.4994220465822403	
Edc4	-0.4832949137025983	0.00003928080843695245	
Usp19	0.4645313006007443	0.00015960038928449448	
Gtpbp2	0.49589954387972524	0.001337760240285101	
	-0.28923070375777826	0.00294045507391501	
Rmdn3	0.2874428779678127	0.000038905272846711615	
Pcgf5	-0.0307899431922019	0.8622579108885193	
Tax1bp1	0.2979051332819019	0.07214037679132504	
Smu1	-0.19847336374319954	0.0026156155313692346	
Arglu1	0.1488093948773179	0.03351370780262171	
Mccc2	0.3399483626844992	0.016069454411922774	
Spg7	0.052652508182028324	0.5776578960402868	
Gpd1l	0.0760867803402876	0.6520228880805801	
Lsg1	0.08372148020496208	0.010526088482389269	
Cog7	-0.05349401594159673	0.1469116341840082	
Ppp1r7	0.11586559118890775	0.09996364617733519	
Smcr8	-0.014220632802004958	0.5025735720998695	
Kiaa1033	0.07476136029369626	0.42931422765758087	
Spata5	0.08425539745606273	0.011857933026868786	
Cobll1	-0.1899310302562388	0.1383973819612054	
Lrch2	0.3733699863914848	0.19767744614665927	
Naf1	0.5657899398372689	0.0008857638296765639	
Mcu	0.09120610202887387	0.21139284287904042	
Ppp1r12c	0.2388882816532015	0.000003213568168576985	
Hdgfrp2	0.09042512871476753	0.17658715390006322	
Cln5	0.004686395674382116	0.8972892979728997	
Eml4	0.2454140470095506	0.09486779503212113	
Lclat1	0.38406111821846356	0.21314311495121743	
Prrc1	0.4743718365734322	0.001241310854759019	
Arhgef40	-0.14938461224533955	0.021549331833371467	
Sec31a	0.043513754903084706	0.5136906520459097	
Cep63	0.17107673698273176	0.02927332520153824	
Pxdn	-0.20300364956609618	0.06350237070638336	
Tars2	0.36890387913650013	0.00017147288934760548	
Selh	-0.25551672095098965	0.1756903249131715	
Fcho2	-0.2967268666173614	0.005012328038136695	
Rbm20	0.3971965146882654	0.006254601001128187	
Brd9	0.31325923854964044	0.0052382532341122	
Tgfbrap1	0.16105135072887558	0.010364278257023232	
Slmap	0.1547969261131856	0.04426968048567748	
Acsf3	0.3081907428610352	0.000054270789225793714	
Tex10	0.4426274569588732	0.03295591713353871	
Ccdc51	0.5073435676660298	0.00023661273822548414	
Peg3	-1.3877861918794625	0.0010008328045867623	
Znf48	0.2996743710420588	0.0018058012362801754	
Plcl1	-0.07739788344055461	0.35787983876908214	
Sfswap	-0.045911988348785814	0.48761755474127305	
Fchsd2	0.14424645639733866	0.21061838911766528	
	0.14867255881373165	0.15931624355334179	
Sorbs2	-3.9184085853461528	0.0018202707174829601	
Sorbs2	-3.4167057493554385	0.0005477880182630959	
Cdc42bpa	0.12868295776311933	0.002923178841609692	
Tbc1d24	0.29923800735127637	0.013078050107608184	
Them4	-0.0021417040915324603	0.9714400104980131	
Strada	-0.3084017596366758	0.00030989280491737844	
Pgap1	-0.01582051748239917	0.940997884736015	
Pdp1	-0.05751638939090161	0.5963737849115757	
Fam91a1	-0.13884338130467883	0.0880231643593861	
Ermp1	0.10649774283097173	0.7286285063542125	
Vps51	0.0020170151787372837	0.9200090962410314	
Kdm7a	-0.28881133079554827	0.10654674251969994	
Tubal3	-0.6278980236077715	0.0038763076285103265	
Kiz	0.18626723058820666	0.4667034563801266	
Kdm5a	0.05863968665693001	0.317556035288555	
	0.2230348543938183	0.016611947301835153	
Rgl3	-0.03482016597351141	0.6270981852724364	
Ncbp1	-0.4101081556453443	0.00004078118400619446	
Rnpc3	-0.09981804377899492	0.2952365445874737	
Narg2	0.5920447185138239	0.000040208504410716854	
Lrrfip1	-0.07413726234399287	0.43032529475228887	
Fam86a	-0.08276640045346313	0.54208657371513	
Tmed1	0.4782682572139929	0.00439568514671401	
Ttc9	-0.8904693074950812	0.000842246509172074	
Ccdc176	0.10417454753400641	0.19223172433442834	
Rbm44	-0.4445757721331765	0.0018306510662857275	
Usp48	-0.4594077784413442	0.014498844470811272	
Tmem237	0.440424167530186	0.008290826431779023	
Olfml2b	-1.5129293513465059	7.548627664452538e-8	
Ckap2	0.7223824390505319	0.000001998554860635356	
Nt5c2	-0.1977550640533505	0.007762339314332082	
Lepre1	-0.12182472766744383	0.2592586100743417	
Esf1	-0.006631585050841267	0.8943436692378285	
Tmub2	0.15626116322622538	0.33028581482535785	
Kif22	0.20605804832869531	0.020308148168548236	
Lace1	-0.7206150542103329	0.0000534033436111722	
Pacs2	-0.019304635143109043	0.7619325786395933	
Mthfd1l	0.3910064898907058	0.0006510221471236594	
Commd6	-0.12790272946842954	0.11943778290740659	
Vezt	0.23688958871926336	0.23123526463745406	
Snx25	0.492976995413753	0.10433783351857319	
Dync2h1	0.29225329224502644	0.08428477254219276	
Zfand3	-0.12855305960329694	0.06356573215001506	
Srbd1	0.6831261494588234	0.013062699048799448	
Bahd1	-0.20545650486053654	0.0008118271293261545	
Mars2	0.3220580943195199	0.014134836162403238	
Prpf38a	-0.1613644153356203	0.025330708394376122	
Syne3	0.7479509762240618	0.05527050227344302	
Ddx49	0.27073153450458265	0.1898404462633059	
Ubn1	0.10533288017654673	0.2831624248044681	
Klhdc2	-0.185918010832125	0.30917624532682964	
Abl2	-0.19873728215404174	0.04106097668437823	
Abracl	-1.0549006584024767	0.0011869296821959798	
Plch1	-0.4110930488008282	0.000253474156206936	
Arap1	-0.5254449754396353	0.0000034439690769102847	
Odr4	0.4601585778984167	0.11874692052101646	
Ece1	-1.1023708061442061	0.000019574675698348164	
Atad5	0.5623443300426757	0.04176591959580875	
Herc2	0.10964158960109141	0.34168459974082194	
Pds5b	0.7868828186928014	0.01921506970855519	
Mum1l1	0.08938927788087644	0.7168497323665531	
Cdv3	0.0921054044536446	0.053347769145376055	
Snx33	-0.28204450910452766	0.02354210029055548	
Plekhg3	-0.23010602974370004	0.0004127462126569254	
Tmem65	-0.40179120912275434	0.01350650457962221	
Tapt1	0.43071927682542827	0.1808055847679214	
Wdr18	0.1263438369567751	0.21698280384301813	
R3hdm4	0.8280111962901964	0.08381352902449854	
Maea	-0.3074845918117067	0.03476117330142166	
Rc3h1	-0.18852812695756085	0.0252455825939151	
Fam173a	0.12756052337229534	0.07403557983025472	
Ddx17	0.18858671115192668	0.05283640851549344	
Phactr4	-0.4966648646097823	0.01534090634400498	
Zbtb8os	-0.20607998917531348	0.009214825602342464	
Ankrd28	-0.21919377194801948	0.0026562958940363804	
Opa3	0.02825778663752456	0.5614080052039694	
Nr2c1	0.14590272811170305	0.22141231700548886	
Lrrc47	-0.29249843840603784	0.043339733782427434	
Znf827	0.6116715716315994	0.03439015313464574	
Ccnl1	0.5469700682146172	0.0013397015051166946	
Srrm1	-0.08111008836766509	0.3064238462579471	
Prune2	0.02017319917627389	0.8304924204417838	
Adck4	-0.0644770398721737	0.4888061671391354	
Cenpj	-0.1539731807268492	0.06895765800791465	
Ddx46	-0.12934860183483343	0.06760778062402592	
Thrap3	0.08267649794856402	0.366979405671585	
Gpkow	-0.10099211732752526	0.025195450033405453	
Deptor	-0.2743647912580673	0.1298245317248171	
Galns	-0.03106312144648136	0.6624847143904731	
Lin54	0.19271717052029727	0.07834254635853763	
Urb1	0.5107589603218453	0.016473213091588158	
Aldh16a1	-0.11184591418302262	0.23788235645981567	
Tab3	-0.38293753974502115	0.03123094208818674	
Spag9	-0.24805879228962577	0.0007550281663744318	
E2f8	-0.0763995183509371	0.5669630260536196	
Ndufaf2	0.36809724386692705	0.006009782118628163	
Pex1	-0.020581442059238703	0.5388345611375298	
Zcchc6	0.401660304940513	0.07489664271141665	
Eapp	-0.04389036331700989	0.4923448153527521	
FLG2	-0.4103937764699402	0.23801338219145657	
Mypn	0.23292318778589652	0.3119962828895895	
Slc4a10	-0.27125377714279186	0.06654349369021988	
Rnf20	-0.20456907433601815	0.0016604071503989724	
Fam208b	0.3958636035239915	0.04008926201660945	
Afap1l2	0.9887694391281835	0.0001153498571677187	
Kiaa1551	0.20926875937230272	0.04746607807499278	
Jcad	-0.1346906680906794	0.12880574500886166	
Usp22	0.14902988712989051	0.30950330296051226	
Zfyve26	0.06210919407314096	0.31077454530702425	
Ehmt1	0.342650314092025	0.00023350886805688606	
Hspb6	0.13677425040633925	0.42086291501558454	
	-0.2898848926374528	0.015587812232334	
Rassf5	0.8402310093363586	0.0052436574934352905	
Prkaa1	0.08269427190920231	0.48406312732310924	
Nufip2	-0.15953300390042371	0.0018136110719252207	
Taok1	-0.2613507382212007	0.0000710480198276742	
Unkl	0.022540206806428546	0.6253010679025445	
Tmem2	0.5294175807565091	0.003995832721504823	
Arhgap1	0.06228759016530291	0.3197906581345727	
Vps13a	-0.27874015740232605	0.0012320817089931083	
Tsr3	-0.3318808989575407	0.00016653579568419327	
Mtus1	0.5115446666327261	0.0037709332375396977	
Slc25a51	0.15882473284915538	0.09889455184500945	
Drosha	-0.056432566783225266	0.4547471727772698	
Slc38a10	-0.5956838876933973	0.00014077923297592339	
Usp28	0.15319498236688278	0.000427800507537574	
Ppp1r13l	0.16001338676609034	0.021012087041385425	
Slc30a9	0.5166916819780992	0.0011762582948115154	
Vps41	0.12114433823727291	0.015788698074419363	
Pigh	0.4031497256605762	0.11539068166490009	
Cobl	0.9564393551091885	0.00038290567660353715	
Ttf2	0.56255315080407	0.0015489891552733447	
Slc16a11	4.9881011590575355	0.014233868060150675	
Trim41	0.5248495395351228	0.021314816610211604	
Trappc1	-0.38423718072152	0.00911010126104556	
Urgcp	-0.04836055712464175	0.2078069263317345	
Dph1	-0.09227264742743269	0.032777570933009884	
Nsrp1	0.19070634591201388	0.00943328785037815	
Neurl4	-0.47857451881885876	0.000005104766922966647	
Wdr81	0.1791627461800663	0.007823979336814795	
Rnmtl1	0.428214402232748	0.0009671034692014815	
Kiaa1211	0.12040598405198176	0.48422627575125354	
Heatr5a	-0.13944726696999246	0.00010553169377927377	
Mdc1	0.9082739614124661	0.0006903750194573736	
Osbp2	-3.650188682737625	5.2514179995303143e-8	
Zscan26	0.2525249961151664	0.19178657185206444	
Nol10	0.46755074377971584	0.0025327392306921607	
Smg7	0.12162236420619435	0.26937185720037804	
G2e3	-0.13489190957625777	0.3886401467493747	
Smim7	0.07244302677759554	0.33907811533603915	
Mocs1	0.40072713371859814	0.031063785615881283	
Gstcd	0.0613091445811294	0.7158544644282605	
Lrrk2	0.12848636168288569	0.3697874935919342	
Igf2bp2	-1.9952874926923871	0.00004303765811288084	
Rbm27	0.09878112755795303	0.02717559407123101	
Ccdc88a	0.27709479163505585	0.017572403307487227	
Vps54	0.1727144612766174	0.015688514830915077	
Ccdc157	0.2143889140619436	0.10228391782900698	
Sap30l	0.06929814259314308	0.47342792898056574	
Cyfip2	-0.032080911387768696	0.4467184350260823	
Bod1	-0.37339331541584836	0.000007107638130133754	
Tom1l2	-0.23956772665544115	0.086316794565232	
Fbxw11	-0.3650947285081017	1.0832961315964998e-9	
Dhrs13	0.3400307045651538	0.08528888050741117	
Abca13	-0.20468360516363387	0.07563040299098774	
Utp18	-0.12444142069337916	0.18375986181822931	
Tefm	0.3172868743659923	0.06486764543380834	
Abr	0.04613254357497227	0.42725551644279713	
Psme4	-0.2214323887298251	0.1654369810984136	
Tns3	0.5832399117502325	0.00023054181428808343	
Coil	0.481481479786557	0.009767353296466276	
Sco1	0.26515981755228485	0.08862146712054911	
Ankrd40	-0.7710264458770458	0.0028708829662187864	
Luc7l3	0.01713686519006298	0.8260753260963724	
Ctc1	0.286433095102952	0.0046491364655153215	
Ctc1	0.1952247002049628	0.044478508479451805	
Pfas	-0.13314752332213575	0.1527603985908498	
Ggnbp2	-0.027927188546879696	0.5725577473238656	
Myo19	0.2966249678848214	0.005590779470238225	
Rap1gap2	1.6056719310363863	0.000011758020272462067	
Kat7	0.1037534177721023	0.46176469903351	
Tbc1d9b	0.12686032866322322	0.03939992670384866	
Cluh	0.1796331742391226	0.04269829885733661	
Tsr1	0.30139848286751253	0.06111742052578292	
Nacad	0.17557350296203303	0.38777333683740156	
Acaca	-0.13645128551011879	0.00019534463230105184	
Med13	-0.3483177074848807	0.00010411409597494917	
Pld6	0.0507845448331104	0.19246852193361114	
Myh1	-3.5870859078698962	0.001547941251372993	
Brip1	0.5212158039190187	0.005168908886591059	
Specc1	0.05033661079509359	0.43897594461054196	
Myo1d	0.582297818090939	1.5855350685284792e-9	
Tmem199	0.08838381667073804	0.7692330781972476	
KPRP	-0.3035591009829445	0.2665281663423326	
Rabl6	0.3420117330612258	0.00005417637633454578	
Ubr3	0.1564287718599421	0.006761843859849234	
Dnajc11	-0.012960263866304758	0.9396119949245019	
Scaf1	0.13361242193257727	0.004014757395663375	
Thoc6	0.022316584643540454	0.8136399006231556	
Repin1	0.4490540206292278	0.00005382211356699975	
Wdr34	0.14265125391319936	0.2931907664439323	
Bloc1s3	-0.10363799101482819	0.42587793182790307	
Uimc1	0.47819768927236134	5.925005163182596e-7	
Mier1	-0.20617457396035835	0.0046781473835013025	
Atp13a3	-0.5175353499044745	0.010248223742009724	
	0.07921157479490071	0.4304798689266901	
Utp20	0.6756898054608582	0.03707358360024513	
Acbd5	0.0814673160679941	0.39226031674868805	
Leo1	-0.06344567415441071	0.28991294330195655	
Parl	0.2064100300977736	0.10975270839355773	
Arcn1	0.1336683894753101	0.028569761636519933	
Fancb	0.1593091477826769	0.103114121022942	
Jagn1	0.832188274846038	0.014397782199083678	
Rnf123	0.581958542384324	9.371872564017335e-11	
Zdhhc20	0.08492595350238379	0.058192576529821634	
Zdhhc18	-0.29025171248213766	0.20129912009936327	
Zdhhc8	0.3278687844546663	0.027436655418373174	
Sin3a	0.6710017011074131	0.004296005010797937	
Kif1b	-0.5993561108811277	0.021071250549152275	
Kif1b	-0.8608599507272457	0.0005343827229655423	
Xrcc1	0.11958319247010508	0.07994220500766727	
Ogdh	-0.3891929394575513	0.00962243257422254	
Cttn	0.03879324135148198	0.5033802074923384	
Myl6	0.002153714704710334	0.9846554524528122	
Myl6	-0.5240978759179314	0.0006200505526396231	
Grb2	-0.7692444784763253	0.00015410129492875272	
Flot2	-0.08239824709312628	0.3014918615388732	
Clpb	0.5245422022256055	4.1427095559003313e-7	
Hnrnpd	0.018324751443300688	0.7983363220057973	
Lama2	-0.7458826889022591	0.00711199681427369	
Ppp5c	-0.12806781281905288	0.012018857999679871	
Chuk	-0.19971187633703766	0.0001507295323415073	
Psmb6	-0.26002601662874275	0.024942338316666472	
Samhd1	-0.15641232227523028	0.0022055485235408408	
Slc27a1	0.7669256562006757	0.01908844646744168	
P4ha1	0.5131792564207737	0.000003365857896488442	
P4ha1	0.6004675257066586	0.00021148922131961181	
Csnk2a1	-0.03857105016957837	0.4847746455242475	
Slc30a1	0.5131102253459943	0.0000026721568326169243	
Bag1	-0.6417907243334734	0.0000036398004505059836	
Khdrbs1	-0.16568926974076933	0.0009323909886138727	
Igf1r	0.010633257341861733	0.7945153998235535	
Gcdh	0.623377670064949	0.05258061570522454	
Irgm1	0.3074639138394684	0.095589124884584	
Ly75	-0.44798682538519	0.0011817996792099017	
Tnfaip3	-2.0119151064832512	2.2573180492114033e-10	
Stxbp3	0.10916380817854987	0.2142697255578015	
Cdkn2c	0.3913498449402709	0.08363928433227762	
Cdkn2d	-0.13309801402471558	0.2301739990476412	
Nfkbib	-0.40186458365053546	1.9832553763314219e-7	
Rasa3	0.1422352933228377	0.038332469709602766	
Traf3	0.23677172290228773	0.012516281499825255	
Cnot7	0.14307683911115823	0.013621458340578763	
Zbtb17	-0.043854905537677166	0.7425144491244273	
Akt2	-0.324732396778418	0.000043775315059730705	
Dvl2	0.2079516594899686	0.01968543909167709	
Col12a1	1.1483114786697424	0.000005161473772909939	
Hells	0.6282771464015925	0.027304673529747178	
Serpinb6	-0.10087159670113123	0.17007348373332762	
Ripk1	0.30893730319091256	0.0008898827617364903	
Orc2	0.22967126850159988	0.12832762895023142	
